ep,year,unit,channel,target,n_cells,cost,budget_before,released,spent,stopped
0,0,451,5,10,16,1280.0,2700.0,0.0,2560.0,0
0,0,495,5,10,15,1200.0,2700.0,0.0,2560.0,0
0,0,703,5,10,1,80.0,2700.0,0.0,2560.0,0
0,1,489,5,10,13,1040.0,2840.0,0.0,2800.0,0
0,1,465,5,10,12,960.0,2840.0,0.0,2800.0,0
0,1,535,5,10,10,800.0,2840.0,0.0,2800.0,0
0,2,429,5,10,13,1040.0,2740.0,0.0,2720.0,0
0,2,525,5,10,11,880.0,2740.0,0.0,2720.0,0
0,2,555,5,10,10,800.0,2740.0,0.0,2720.0,0
0,3,458,5,10,12,960.0,2720.0,0.0,2560.0,0
0,3,473,5,10,10,800.0,2720.0,0.0,2560.0,0
0,3,543,5,10,10,800.0,2720.0,0.0,2560.0,0
0,4,430,5,10,9,720.0,2860.0,0.0,2160.0,0
0,4,515,5,10,9,720.0,2860.0,0.0,2160.0,0
0,4,567,5,10,9,720.0,2860.0,0.0,2160.0,0
0,5,509,5,10,6,480.0,3400.0,0.0,1680.0,0
0,5,603,5,10,6,480.0,3400.0,0.0,1680.0,0
0,5,586,5,10,9,720.0,3400.0,0.0,1680.0,0
0,6,542,5,10,9,720.0,4420.0,0.0,2000.0,0
0,6,518,5,10,6,480.0,4420.0,0.0,2000.0,0
0,6,592,5,10,10,800.0,4420.0,0.0,2000.0,0
0,7,531,5,10,11,880.0,5120.0,0.0,2320.0,0
0,7,539,5,10,9,720.0,5120.0,0.0,2320.0,0
0,7,602,5,10,9,720.0,5120.0,0.0,2320.0,0
0,8,540,5,10,13,1040.0,5500.0,0.0,2880.0,0
0,8,596,5,10,11,880.0,5500.0,0.0,2880.0,0
0,8,441,5,10,12,960.0,5500.0,0.0,2880.0,0
0,9,511,5,10,12,960.0,5320.0,0.0,2560.0,0
0,9,557,5,10,12,960.0,5320.0,0.0,2560.0,0
0,9,553,5,10,8,640.0,5320.0,0.0,2560.0,0
0,10,456,5,10,11,880.0,5460.0,0.0,2800.0,0
0,10,439,5,10,14,1120.0,5460.0,0.0,2800.0,0
0,10,578,5,10,10,800.0,5460.0,0.0,2800.0,0
0,11,587,5,10,13,1040.0,5360.0,0.0,2960.0,0
0,11,533,5,10,15,1200.0,5360.0,0.0,2960.0,0
0,11,485,5,10,9,720.0,5360.0,0.0,2960.0,0
0,12,455,5,10,17,1360.0,5100.0,0.0,3280.0,0
0,12,443,5,10,12,960.0,5100.0,0.0,3280.0,0
0,12,437,5,10,12,960.0,5100.0,0.0,3280.0,0
0,13,453,5,10,18,1440.0,4520.0,0.0,3680.0,0
0,13,468,5,10,17,1360.0,4520.0,0.0,3680.0,0
0,13,552,5,10,11,880.0,4520.0,0.0,3680.0,0
0,14,536,5,10,16,1280.0,3540.0,0.0,3360.0,0
0,14,564,5,10,14,1120.0,3540.0,0.0,3360.0,0
0,14,700,5,10,12,960.0,3540.0,0.0,3360.0,0
1,0,451,5,10,16,1280.0,2700.0,0.0,2560.0,0
1,0,495,5,10,15,1200.0,2700.0,0.0,2560.0,0
1,0,703,5,10,1,80.0,2700.0,0.0,2560.0,0
1,1,489,5,10,13,1040.0,2840.0,0.0,2800.0,0
1,1,465,5,10,12,960.0,2840.0,0.0,2800.0,0
1,1,535,5,10,10,800.0,2840.0,0.0,2800.0,0
1,2,429,5,10,13,1040.0,2740.0,0.0,2720.0,0
1,2,525,5,10,11,880.0,2740.0,0.0,2720.0,0
1,2,555,5,10,10,800.0,2740.0,0.0,2720.0,0
1,3,458,5,10,12,960.0,2720.0,0.0,2560.0,0
1,3,473,5,10,10,800.0,2720.0,0.0,2560.0,0
1,3,543,5,10,10,800.0,2720.0,0.0,2560.0,0
1,4,430,5,10,9,720.0,2860.0,0.0,2160.0,0
1,4,515,5,10,9,720.0,2860.0,0.0,2160.0,0
1,4,567,5,10,9,720.0,2860.0,0.0,2160.0,0
1,5,509,5,10,6,480.0,3400.0,0.0,1680.0,0
1,5,603,5,10,6,480.0,3400.0,0.0,1680.0,0
1,5,586,5,10,9,720.0,3400.0,0.0,1680.0,0
1,6,542,5,10,9,720.0,4420.0,0.0,2000.0,0
1,6,518,5,10,6,480.0,4420.0,0.0,2000.0,0
1,6,592,5,10,10,800.0,4420.0,0.0,2000.0,0
1,7,531,5,10,11,880.0,5120.0,0.0,2320.0,0
1,7,539,5,10,9,720.0,5120.0,0.0,2320.0,0
1,7,602,5,10,9,720.0,5120.0,0.0,2320.0,0
1,8,540,5,10,13,1040.0,5500.0,0.0,2880.0,0
1,8,596,5,10,11,880.0,5500.0,0.0,2880.0,0
1,8,441,5,10,12,960.0,5500.0,0.0,2880.0,0
1,9,511,5,10,12,960.0,5320.0,0.0,2560.0,0
1,9,557,5,10,12,960.0,5320.0,0.0,2560.0,0
1,9,553,5,10,8,640.0,5320.0,0.0,2560.0,0
1,10,456,5,10,11,880.0,5460.0,0.0,2800.0,0
1,10,439,5,10,14,1120.0,5460.0,0.0,2800.0,0
1,10,578,5,10,10,800.0,5460.0,0.0,2800.0,0
1,11,587,5,10,13,1040.0,5360.0,0.0,2960.0,0
1,11,533,5,10,15,1200.0,5360.0,0.0,2960.0,0
1,11,485,5,10,9,720.0,5360.0,0.0,2960.0,0
1,12,455,5,10,17,1360.0,5100.0,0.0,3280.0,0
1,12,443,5,10,12,960.0,5100.0,0.0,3280.0,0
1,12,437,5,10,12,960.0,5100.0,0.0,3280.0,0
1,13,453,5,10,18,1440.0,4520.0,0.0,3680.0,0
1,13,468,5,10,17,1360.0,4520.0,0.0,3680.0,0
1,13,552,5,10,11,880.0,4520.0,0.0,3680.0,0
1,14,536,5,10,16,1280.0,3540.0,0.0,3360.0,0
1,14,564,5,10,14,1120.0,3540.0,0.0,3360.0,0
1,14,700,5,10,12,960.0,3540.0,0.0,3360.0,0
2,0,451,5,10,16,1280.0,2700.0,0.0,2560.0,0
2,0,495,5,10,15,1200.0,2700.0,0.0,2560.0,0
2,0,703,5,10,1,80.0,2700.0,0.0,2560.0,0
2,1,489,5,10,13,1040.0,2840.0,0.0,2800.0,0
2,1,465,5,10,12,960.0,2840.0,0.0,2800.0,0
2,1,535,5,10,10,800.0,2840.0,0.0,2800.0,0
2,2,429,5,10,13,1040.0,2740.0,0.0,2720.0,0
2,2,525,5,10,11,880.0,2740.0,0.0,2720.0,0
2,2,555,5,10,10,800.0,2740.0,0.0,2720.0,0
2,3,458,5,10,12,960.0,2720.0,0.0,2560.0,0
2,3,473,5,10,10,800.0,2720.0,0.0,2560.0,0
2,3,543,5,10,10,800.0,2720.0,0.0,2560.0,0
2,4,430,5,10,9,720.0,2860.0,0.0,2160.0,0
2,4,515,5,10,9,720.0,2860.0,0.0,2160.0,0
2,4,567,5,10,9,720.0,2860.0,0.0,2160.0,0
2,5,509,5,10,6,480.0,3400.0,0.0,1680.0,0
2,5,603,5,10,6,480.0,3400.0,0.0,1680.0,0
2,5,586,5,10,9,720.0,3400.0,0.0,1680.0,0
2,6,542,5,10,9,720.0,4420.0,0.0,2000.0,0
2,6,518,5,10,6,480.0,4420.0,0.0,2000.0,0
2,6,592,5,10,10,800.0,4420.0,0.0,2000.0,0
2,7,531,5,10,11,880.0,5120.0,0.0,2320.0,0
2,7,539,5,10,9,720.0,5120.0,0.0,2320.0,0
2,7,602,5,10,9,720.0,5120.0,0.0,2320.0,0
2,8,540,5,10,13,1040.0,5500.0,0.0,2880.0,0
2,8,596,5,10,11,880.0,5500.0,0.0,2880.0,0
2,8,441,5,10,12,960.0,5500.0,0.0,2880.0,0
2,9,511,5,10,12,960.0,5320.0,0.0,2560.0,0
2,9,557,5,10,12,960.0,5320.0,0.0,2560.0,0
2,9,553,5,10,8,640.0,5320.0,0.0,2560.0,0
2,10,456,5,10,11,880.0,5460.0,0.0,2800.0,0
2,10,439,5,10,14,1120.0,5460.0,0.0,2800.0,0
2,10,578,5,10,10,800.0,5460.0,0.0,2800.0,0
2,11,587,5,10,13,1040.0,5360.0,0.0,2960.0,0
2,11,533,5,10,15,1200.0,5360.0,0.0,2960.0,0
2,11,485,5,10,9,720.0,5360.0,0.0,2960.0,0
2,12,455,5,10,17,1360.0,5100.0,0.0,3280.0,0
2,12,443,5,10,12,960.0,5100.0,0.0,3280.0,0
2,12,437,5,10,12,960.0,5100.0,0.0,3280.0,0
2,13,453,5,10,18,1440.0,4520.0,0.0,3680.0,0
2,13,468,5,10,17,1360.0,4520.0,0.0,3680.0,0
2,13,552,5,10,11,880.0,4520.0,0.0,3680.0,0
2,14,536,5,10,16,1280.0,3540.0,0.0,3360.0,0
2,14,564,5,10,14,1120.0,3540.0,0.0,3360.0,0
2,14,700,5,10,12,960.0,3540.0,0.0,3360.0,0
3,0,451,5,10,16,1280.0,2700.0,0.0,2560.0,0
3,0,495,5,10,15,1200.0,2700.0,0.0,2560.0,0
3,0,703,5,10,1,80.0,2700.0,0.0,2560.0,0
3,1,489,5,10,13,1040.0,2840.0,0.0,2800.0,0
3,1,465,5,10,12,960.0,2840.0,0.0,2800.0,0
3,1,535,5,10,10,800.0,2840.0,0.0,2800.0,0
3,2,429,5,10,13,1040.0,2740.0,0.0,2720.0,0
3,2,525,5,10,11,880.0,2740.0,0.0,2720.0,0
3,2,555,5,10,10,800.0,2740.0,0.0,2720.0,0
3,3,458,5,10,12,960.0,2720.0,0.0,2560.0,0
3,3,473,5,10,10,800.0,2720.0,0.0,2560.0,0
3,3,543,5,10,10,800.0,2720.0,0.0,2560.0,0
3,4,430,5,10,9,720.0,2860.0,0.0,2160.0,0
3,4,515,5,10,9,720.0,2860.0,0.0,2160.0,0
3,4,567,5,10,9,720.0,2860.0,0.0,2160.0,0
3,5,509,5,10,6,480.0,3400.0,0.0,1680.0,0
3,5,603,5,10,6,480.0,3400.0,0.0,1680.0,0
3,5,586,5,10,9,720.0,3400.0,0.0,1680.0,0
3,6,542,5,10,9,720.0,4420.0,0.0,2000.0,0
3,6,518,5,10,6,480.0,4420.0,0.0,2000.0,0
3,6,592,5,10,10,800.0,4420.0,0.0,2000.0,0
3,7,531,5,10,11,880.0,5120.0,0.0,2320.0,0
3,7,539,5,10,9,720.0,5120.0,0.0,2320.0,0
3,7,602,5,10,9,720.0,5120.0,0.0,2320.0,0
